Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,FM_score,Segment
14136,400,5,1559.8600000000001,2,4,4,10,4,At Risk
14137,695,1,332.7,1,1,2,4,2,Hibernating
14138,1,2,965.88,5,2,3,10,2,Potential Loyalists
14139,46,4,1086.8,4,3,3,10,3,Potential Loyalists
14140,3,2,920.05,5,2,3,10,2,Potential Loyalists
14141,2,4,915.13,5,3,3,11,3,Potential Loyalists
14142,373,2,671.34,2,2,3,7,2,Hibernating
14143,133,1,115.8,3,1,1,5,1,About to Sleep
14144,486,1,30.6,1,1,1,3,1,Hibernating
14145,46,7,7006.05,4,4,5,13,4,Loyal Customers
14146,8,12,8208.87,5,5,5,15,5,Champions
14147,78,9,2035.1999999999998,3,5,4,12,4,Loyal Customers
14148,233,2,466.29,2,2,2,6,2,Hibernating
14149,220,1,267.08,2,1,1,4,1,Hibernating
14150,35,2,658.64,4,2,3,9,2,Potential Loyalists
14151,673,2,666.7,1,2,3,6,2,Hibernating
14152,75,7,1975.44,3,4,4,11,4,Loyal Customers
14153,483,1,233.39999999999998,1,1,1,3,1,Hibernating
14154,239,7,6285.5,2,4,5,11,4,At Risk
14155,266,1,118.75,2,1,1,4,1,Hibernating
14156,9,142,298301.95,5,5,5,15,5,Champions
14157,19,5,978.69,5,4,3,12,4,Champions
14158,40,1,507.65999999999997,4,1,2,7,2,Potential Loyalists
14159,19,20,7536.08,5,5,5,15,5,Champions
14160,610,7,8421.47,1,4,5,10,4,At Risk
14161,215,7,2996.93,2,4,5,11,4,At Risk
14162,173,2,289.36,3,2,2,7,2,About to Sleep
14163,87,5,2594.62,3,4,4,11,4,Loyal Customers
14164,70,2,1631.77,3,2,4,9,3,Need Attention
14165,275,1,120.44,2,1,1,4,1,Hibernating
14166,505,2,251.15,1,2,1,4,2,Hibernating
14167,39,8,1274.29,4,4,4,12,4,Loyal Customers
14168,420,2,330.65,1,2,2,5,2,Hibernating
14169,430,2,613.11,1,2,3,6,2,Hibernating
14170,375,3,570.18,2,3,2,7,2,Hibernating
14171,98,2,498.79,3,2,2,7,2,About to Sleep
14172,605,3,356.27,1,3,2,6,2,Hibernating
14173,10,6,586.0,5,4,2,11,3,Potential Loyalists
14174,33,1,134.46,4,1,1,6,1,Promising
14175,59,8,7546.63,3,4,5,12,4,Loyal Customers
14176,297,5,756.46,2,4,3,9,4,At Risk
14177,86,13,2209.69,3,5,4,12,4,Loyal Customers
14178,8,7,1580.26,5,4,4,13,4,Champions
14179,40,2,701.57,4,2,3,9,2,Potential Loyalists
14180,10,33,5915.35,5,5,5,15,5,Champions
14181,410,2,308.35,1,2,2,5,2,Hibernating
14182,443,4,666.02,1,3,3,7,3,At Risk
14183,411,2,278.34000000000003,1,2,1,4,2,Hibernating
14184,66,1,452.89,3,1,2,6,2,About to Sleep
14185,331,1,197.65,2,1,1,4,1,Hibernating
14186,427,5,1550.6299999999999,1,4,4,9,4,At Risk
14187,473,1,123.5,1,1,1,3,1,Hibernating
14188,30,6,2054.36,4,4,4,12,4,Loyal Customers
14189,2,16,5476.95,5,5,5,15,5,Champions
14190,666,1,79.9,1,1,1,3,1,Hibernating
14191,1,15,4801.76,5,5,5,15,5,Champions
14192,388,1,293.74,2,1,2,5,2,Hibernating
14193,67,3,1210.19,3,3,4,10,4,Loyal Customers
14194,4,36,18567.99,5,5,5,15,5,Champions
14195,201,6,2615.6,2,4,4,10,4,At Risk
14196,106,1,335.52,3,1,2,6,2,About to Sleep
14197,410,1,390.05,1,1,2,4,2,Hibernating
14198,18,9,1569.73,5,5,4,14,4,Champions
14199,218,4,916.5,2,3,3,8,3,At Risk
14200,617,1,379.2,1,1,2,4,2,Hibernating
14201,60,10,1163.84,3,5,3,11,4,Loyal Customers
14202,381,3,847.76,2,3,3,8,3,At Risk
14203,397,1,339.34,2,1,2,5,2,Hibernating
14204,2,4,1024.83,5,3,3,11,3,Potential Loyalists
14205,16,9,2176.0,5,5,4,14,4,Champions
14206,239,3,1165.11,2,3,3,8,3,At Risk
14207,687,1,157.8,1,1,1,3,1,Hibernating
14208,94,2,567.05,3,2,2,7,2,About to Sleep
14209,10,15,4993.27,5,5,5,15,5,Champions
14210,105,16,5546.62,3,5,5,13,5,Loyal Customers
14211,53,18,4356.69,4,5,5,14,5,Loyal Customers
14212,89,2,2190.14,3,2,4,9,3,Need Attention
14214,30,5,1004.38,4,4,3,11,4,Loyal Customers
14215,11,9,3250.33,5,5,5,15,5,Champions
14216,3,5,2150.04,5,4,4,13,4,Champions
14217,1,23,3153.14,5,5,5,15,5,Champions
14218,42,1,169.48000000000002,4,1,1,6,1,Promising
14219,4,3,633.83,5,3,3,11,3,Potential Loyalists
14220,247,4,1515.0,2,3,4,9,4,At Risk
14221,42,17,6517.49,4,5,5,14,5,Loyal Customers
14222,177,1,683.17,3,1,3,7,2,About to Sleep
14223,92,3,975.23,3,3,3,9,3,Need Attention
14224,110,9,1841.71,3,5,4,12,4,Loyal Customers
14225,434,4,2031.07,1,3,4,8,4,At Risk
14226,28,6,2985.13,4,4,5,13,4,Loyal Customers
14227,26,15,6349.66,4,5,5,14,5,Loyal Customers
14228,437,3,745.5,1,3,3,7,3,At Risk
14229,51,7,2579.04,4,4,4,12,4,Loyal Customers
14230,435,3,979.8000000000001,1,3,3,7,3,At Risk
14231,183,4,1137.8700000000001,3,3,3,9,3,Need Attention
14232,42,5,2048.07,4,4,4,12,4,Loyal Customers
14233,49,7,2785.47,4,4,4,12,4,Loyal Customers
14234,22,4,754.12,4,3,3,10,3,Potential Loyalists
14235,75,9,4666.99,3,5,5,13,5,Loyal Customers
14236,80,5,1555.34,3,4,4,11,4,Loyal Customers
14237,373,2,471.14,2,2,2,6,2,Hibernating
14238,326,3,434.23,2,3,2,7,2,Hibernating
14239,43,21,4263.17,4,5,5,14,5,Loyal Customers
14240,30,3,1247.49,4,3,4,11,4,Loyal Customers
14241,183,2,333.7,3,2,2,7,2,About to Sleep
14242,234,2,280.55,2,2,1,5,2,Hibernating
14243,8,17,7191.25,5,5,5,15,5,Champions
14244,660,1,366.41999999999996,1,1,2,4,2,Hibernating
14245,219,2,1693.45,2,2,4,8,3,At Risk
14246,110,3,1474.06,3,3,4,10,4,Loyal Customers
14247,278,5,750.61,2,4,3,9,4,At Risk
14248,318,3,1032.95,2,3,3,8,3,At Risk
14249,410,12,5400.46,1,5,5,11,5,Can't Lose Them
14250,7,3,1904.05,5,3,4,12,4,Champions
14251,1,5,2879.7000000000003,5,4,5,14,4,Champions
14252,381,1,350.99,2,1,2,5,2,Hibernating
14253,493,2,363.40000000000003,1,2,2,5,2,Hibernating
14254,432,1,601.03,1,1,3,5,2,Hibernating
14256,260,5,2426.79,2,4,4,10,4,At Risk
14257,64,9,5954.45,3,5,5,13,5,Loyal Customers
14258,9,25,31505.74,5,5,5,15,5,Champions
14259,141,1,120.0,3,1,1,5,1,About to Sleep
14260,471,3,824.28,1,3,3,7,3,At Risk
14261,50,2,1163.45,4,2,3,9,2,Potential Loyalists
14262,8,8,2618.23,5,4,4,13,4,Champions
14263,423,1,322.93,1,1,2,4,2,Hibernating
14264,154,6,1490.3600000000001,3,4,4,11,4,Loyal Customers
14265,109,4,1373.35,3,3,4,10,4,Loyal Customers
14266,428,1,40.56,1,1,1,3,1,Hibernating
14267,162,3,1312.24,3,3,4,10,4,Loyal Customers
14268,470,1,354.85,1,1,2,4,2,Hibernating
14269,439,1,295.73,1,1,2,4,2,Hibernating
14270,331,1,492.65000000000003,2,1,2,5,2,Hibernating
14271,225,2,214.18,2,2,1,5,2,Hibernating
14272,73,4,920.81,3,3,3,9,3,Need Attention
14273,51,4,559.97,4,3,2,9,2,Potential Loyalists
14274,686,1,256.6,1,1,1,3,1,Hibernating
14275,395,6,1189.3799999999999,2,4,3,9,4,At Risk
14276,98,7,2021.93,3,4,4,11,4,Loyal Customers
14277,15,8,4673.72,5,4,5,14,4,Champions
14278,409,1,205.83,1,1,1,3,1,Hibernating
14279,520,2,191.86,1,2,1,4,2,Hibernating
14280,196,1,134.04,2,1,1,4,1,Hibernating
14281,408,1,245.15,2,1,1,4,1,Hibernating
14282,3,25,7250.76,5,5,5,15,5,Champions
14283,463,4,628.4399999999999,1,3,3,7,3,At Risk
14284,30,3,1299.65,4,3,4,11,4,Loyal Customers
14285,21,8,3284.42,4,4,5,13,4,Loyal Customers
14286,23,7,8431.82,4,4,5,13,4,Loyal Customers
14287,8,3,156.23,5,3,1,9,2,Potential Loyalists
14288,213,1,426.6,2,1,2,5,2,Hibernating
14289,8,6,911.26,5,4,3,12,4,Champions
14290,11,8,4516.56,5,4,5,14,4,Champions
14291,1,23,7864.3,5,5,5,15,5,Champions
14292,7,16,8956.0,5,5,5,15,5,Champions
14293,3,9,2809.41,5,5,4,14,4,Champions
14294,407,1,375.34000000000003,2,1,2,5,2,Hibernating
14295,40,4,2352.91,4,3,4,11,4,Loyal Customers
14296,421,2,456.4,1,2,2,5,2,Hibernating
14297,17,4,1290.48,5,3,4,12,4,Champions
14298,8,82,91154.17,5,5,5,15,5,Champions
14299,8,26,13850.6,5,5,5,15,5,Champions
14300,18,1,43.2,5,1,1,7,1,New Customers
14301,117,4,1977.23,3,3,4,10,4,Loyal Customers
14302,430,3,742.9000000000001,1,3,3,7,3,At Risk
14303,407,2,277.94,2,2,1,5,2,Hibernating
14304,222,3,1547.41,2,3,4,9,4,At Risk
14305,71,2,1837.01,3,2,4,9,3,Need Attention
14306,51,6,3151.4,4,4,5,13,4,Loyal Customers
14307,88,10,4287.92,3,5,5,13,5,Loyal Customers
14309,8,11,3780.81,5,5,5,15,5,Champions
14310,432,1,492.1,1,1,2,4,2,Hibernating
14311,242,2,453.55,2,2,2,6,2,Hibernating
14312,46,11,3090.29,4,5,5,14,5,Loyal Customers
14314,106,2,229.79999999999998,3,2,1,6,2,About to Sleep
14315,44,8,3197.82,4,4,5,13,4,Loyal Customers
14316,422,5,1370.34,1,4,4,9,4,At Risk
14317,64,1,508.58,3,1,2,6,2,About to Sleep
14318,460,1,158.02,1,1,1,3,1,Hibernating
14319,424,1,494.85,1,1,2,4,2,Hibernating
14320,206,5,1251.47,2,4,4,10,4,At Risk
14321,10,7,2207.08,5,4,4,13,4,Champions
14322,429,4,474.1,1,3,2,6,2,Hibernating
14323,114,2,587.36,3,2,2,7,2,About to Sleep
14324,409,2,701.61,1,2,3,6,2,Hibernating
14325,569,1,245.48000000000002,1,1,1,3,1,Hibernating
14326,242,3,923.98,2,3,3,8,3,At Risk
14327,163,6,1894.93,3,4,4,11,4,Loyal Customers
14329,17,15,9768.77,5,5,5,15,5,Champions
14330,623,1,200.63,1,1,1,3,1,Hibernating
14331,124,2,462.65999999999997,3,2,2,7,2,About to Sleep
14332,22,5,1917.41,4,4,4,12,4,Loyal Customers
14333,67,1,402.7,3,1,2,6,2,About to Sleep
14334,16,12,4292.98,5,5,5,15,5,Champions
14335,16,2,454.86,5,2,2,9,2,Potential Loyalists
14336,16,4,1614.91,5,3,4,12,4,Champions
14338,161,3,928.1,3,3,3,9,3,Need Attention
14339,242,2,610.31,2,2,3,7,2,Hibernating
14340,218,1,134.7,2,1,1,4,1,Hibernating
14341,45,18,4436.12,4,5,5,14,5,Loyal Customers
14342,21,6,903.59,4,4,3,11,4,Loyal Customers
14343,421,4,1079.66,1,3,3,7,3,At Risk
14344,127,20,2993.05,3,5,5,13,5,Loyal Customers
14345,38,1,108.97999999999999,4,1,1,6,1,Promising
14346,120,5,2315.75,3,4,4,11,4,Loyal Customers
14347,736,1,82.60000000000001,1,1,1,3,1,Hibernating
14348,260,1,409.57,2,1,2,5,2,Hibernating
14349,10,1,133.5,5,1,1,7,1,New Customers
14350,274,3,954.15,2,3,3,8,3,At Risk
14351,164,1,51.0,3,1,1,5,1,About to Sleep
14352,157,4,1078.96,3,3,3,9,3,Need Attention
14353,215,3,376.5,2,3,2,7,2,Hibernating
14354,5,2,163.62,5,2,1,8,2,Potential Loyalists
14355,365,3,840.05,2,3,3,8,3,At Risk
14356,79,2,683.89,3,2,3,8,2,About to Sleep
14357,43,1,225.12,4,1,1,6,1,Promising
14358,389,2,400.06,2,2,2,6,2,Hibernating
14359,19,3,897.18,5,3,3,11,3,Potential Loyalists
14360,31,4,2118.03,4,3,4,11,4,Loyal Customers
14361,578,1,214.70999999999998,1,1,1,3,1,Hibernating
14362,22,1,151.5,4,1,1,6,1,Promising
14363,402,2,227.47000000000003,2,2,1,5,2,Hibernating
14364,108,8,3717.35,3,4,5,12,4,Loyal Customers
14365,394,2,634.68,2,2,3,7,2,Hibernating
14366,525,1,136.0,1,1,1,3,1,Hibernating
14367,8,15,9147.42,5,5,5,15,5,Champions
14368,319,1,155.0,2,1,1,4,1,Hibernating
14369,642,2,469.13,1,2,2,5,2,Hibernating
14370,450,6,1129.83,1,4,3,8,4,At Risk
14371,295,1,100.5,2,1,1,4,1,Hibernating
14372,443,2,860.08,1,2,3,6,2,Hibernating
14373,358,1,76.55,2,1,1,4,1,Hibernating
14374,541,1,108.0,1,1,1,3,1,Hibernating
14375,185,3,1106.82,3,3,3,9,3,Need Attention
14376,683,1,215.46,1,1,1,3,1,Hibernating
14377,191,2,617.05,2,2,3,7,2,Hibernating
14378,621,1,131.25,1,1,1,3,1,Hibernating
14379,44,4,1265.16,4,3,4,11,4,Loyal Customers
14381,52,2,625.94,4,2,3,9,2,Potential Loyalists
14382,26,2,1193.63,4,2,3,9,2,Potential Loyalists
14383,38,3,1247.69,4,3,4,11,4,Loyal Customers
14384,500,1,58.5,1,1,1,3,1,Hibernating
14385,9,3,202.10999999999999,5,3,1,9,2,Potential Loyalists
14386,296,1,142.4,2,1,1,4,1,Hibernating
14387,32,3,1727.6,4,3,4,11,4,Loyal Customers
14388,10,16,6337.65,5,5,5,15,5,Champions
14389,65,5,1898.01,3,4,4,11,4,Loyal Customers
14390,10,13,6099.63,5,5,5,15,5,Champions
14391,576,1,135.6,1,1,1,3,1,Hibernating
14392,432,1,266.4,1,1,1,3,1,Hibernating
14393,218,1,67.95,2,1,1,4,1,Hibernating
14394,564,1,93.8,1,1,1,3,1,Hibernating
14395,2,20,7776.08,5,5,5,15,5,Champions
14396,65,7,1969.38,3,4,4,11,4,Loyal Customers
14397,2,19,2612.96,5,5,4,14,4,Champions
14398,401,2,707.79,2,2,3,7,2,Hibernating
14399,394,8,2108.21,2,4,4,10,4,At Risk
14400,149,3,1717.47,3,3,4,10,4,Loyal Customers
14401,4,22,6730.8,5,5,5,15,5,Champions
14402,652,1,285.6,1,1,2,4,2,Hibernating
14403,130,6,1831.01,3,4,4,11,4,Loyal Customers
14404,33,13,2625.13,4,5,4,13,4,Loyal Customers
14405,386,1,195.0,2,1,1,4,1,Hibernating
14406,119,1,156.75,3,1,1,5,1,About to Sleep
14407,107,5,2113.03,3,4,4,11,4,Loyal Customers
14408,10,11,4102.27,5,5,5,15,5,Champions
14409,71,8,3276.09,3,4,5,12,4,Loyal Customers
14410,92,11,2418.41,3,5,4,12,4,Loyal Customers
14411,310,1,1063.0,2,1,3,6,2,Hibernating
14412,42,3,1426.19,4,3,4,11,4,Loyal Customers
14413,362,3,421.72,2,3,2,7,2,Hibernating
14414,91,8,2399.33,3,4,4,11,4,Loyal Customers
14415,1,23,11879.49,5,5,5,15,5,Champions
14416,22,2,490.22,4,2,2,8,2,Potential Loyalists
14417,387,1,524.65,2,1,2,5,2,Hibernating
14418,3,3,1937.25,5,3,4,12,4,Champions
14419,10,7,1254.64,5,4,4,13,4,Champions
14420,99,4,1639.17,3,3,4,10,4,Loyal Customers
14421,57,6,2456.62,4,4,4,12,4,Loyal Customers
14422,0,19,10271.52,5,5,5,15,5,Champions
14423,218,3,916.61,2,3,3,8,3,At Risk
14424,17,1,322.08,5,1,2,8,2,Potential Loyalists
14425,434,3,661.39,1,3,3,7,3,At Risk
14426,23,17,11341.65,4,5,5,14,5,Loyal Customers
14427,50,4,1263.52,4,3,4,11,4,Loyal Customers
14428,7,5,1214.46,5,4,4,13,4,Champions
14429,403,1,516.28,2,1,2,5,2,Hibernating
14430,511,3,1181.1000000000001,1,3,3,7,3,At Risk
14431,302,4,2614.2,2,3,4,9,4,At Risk
14432,9,6,2248.5,5,4,4,13,4,Champions
14433,465,1,280.7,1,1,1,3,1,Hibernating
14434,21,6,1372.8,4,4,4,12,4,Loyal Customers
14435,501,1,90.42,1,1,1,3,1,Hibernating
14436,98,2,271.7,3,2,1,6,2,About to Sleep
14437,365,5,850.84,2,4,3,9,4,At Risk
14438,306,1,131.9,2,1,1,4,1,Hibernating
14439,319,5,9443.04,2,4,5,11,4,At Risk
14440,8,12,5892.33,5,5,5,15,5,Champions
14441,0,11,4578.09,5,5,5,15,5,Champions
14442,204,7,5333.12,2,4,5,11,4,At Risk
14443,53,5,2069.07,4,4,4,12,4,Loyal Customers
14444,456,1,120.44,1,1,1,3,1,Hibernating
14445,455,1,221.65,1,1,1,3,1,Hibernating
14446,0,5,1195.48,5,4,4,13,4,Champions
14447,18,6,1711.73,5,4,4,13,4,Champions
14448,9,2,375.35,5,2,2,9,2,Potential Loyalists
14449,18,8,2230.96,5,4,4,13,4,Champions
14450,180,7,1128.44,3,4,3,10,4,Loyal Customers
14451,60,12,3234.4,3,5,5,13,5,Loyal Customers
14452,10,4,658.95,5,3,3,11,3,Potential Loyalists
14453,190,1,119.93,2,1,1,4,1,Hibernating
14454,376,5,977.3000000000001,2,4,3,9,4,At Risk
14455,432,4,587.12,1,3,2,6,2,Hibernating
14456,5,9,3003.32,5,5,5,15,5,Champions
14457,310,1,113.64,2,1,1,4,1,Hibernating
14458,380,1,219.26999999999998,2,1,1,4,1,Hibernating
14459,155,2,5375.74,3,2,5,10,4,Loyal Customers
14460,110,7,919.6,3,4,3,10,4,Loyal Customers
14461,148,13,6660.62,3,5,5,13,5,Loyal Customers
14462,66,12,2237.81,3,5,4,12,4,Loyal Customers
14463,98,4,786.5699999999999,3,3,3,9,3,Need Attention
14464,568,2,111.0,1,2,1,4,2,Hibernating
14465,246,11,3925.85,2,5,5,12,5,Can't Lose Them
14466,29,13,4267.15,4,5,5,14,5,Loyal Customers
14467,17,12,2203.2400000000002,5,5,4,14,4,Champions
14468,733,1,204.24,1,1,1,3,1,Hibernating
14469,416,4,2093.46,1,3,4,8,4,At Risk
14470,11,3,712.04,5,3,3,11,3,Potential Loyalists
14471,591,2,400.95,1,2,2,5,2,Hibernating
14472,103,9,2118.72,3,5,4,12,4,Loyal Customers
14473,74,2,234.34,3,2,1,6,2,About to Sleep
14474,46,2,1258.89,4,2,4,10,3,Potential Loyalists
14475,71,4,1151.15,3,3,3,9,3,Need Attention
14476,257,1,193.0,2,1,1,4,1,Hibernating
14477,19,7,1969.6,5,4,4,13,4,Champions
14478,382,4,1276.66,2,3,4,9,4,At Risk
14479,253,4,1124.71,2,3,3,8,3,At Risk
14480,11,4,1299.52,5,3,4,12,4,Champions
14481,164,5,2284.69,3,4,4,11,4,Loyal Customers
14482,18,12,4179.22,5,5,5,15,5,Champions
14483,281,2,257.1,2,2,1,5,2,Hibernating
14484,50,4,1070.98,4,3,3,10,3,Potential Loyalists
14485,38,1,162.8,4,1,1,6,1,Promising
14486,511,2,175.5,1,2,1,4,2,Hibernating
14487,26,7,1253.52,4,4,4,12,4,Loyal Customers
14488,67,1,1064.28,3,1,3,7,2,About to Sleep
14489,207,4,1574.93,2,3,4,9,4,At Risk
14490,406,2,1273.47,2,2,4,8,3,At Risk
14491,175,2,340.93,3,2,2,7,2,About to Sleep
14492,430,7,1582.8600000000001,1,4,4,9,4,At Risk
14493,7,10,5037.41,5,5,5,15,5,Champions
14494,25,3,401.46,4,3,2,9,2,Potential Loyalists
14495,50,3,174.8,4,3,1,8,2,Potential Loyalists
14496,311,7,2353.9900000000002,2,4,4,10,4,At Risk
14497,309,2,697.0600000000001,2,2,3,7,2,Hibernating
14498,42,10,3900.83,4,5,5,14,5,Loyal Customers
14499,26,7,2083.44,4,4,4,12,4,Loyal Customers
14500,88,3,356.85,3,3,2,8,2,About to Sleep
14501,183,2,251.21,3,2,1,6,2,About to Sleep
14502,19,10,2309.69,5,5,4,14,4,Champions
14503,3,6,3543.26,5,4,5,14,4,Champions
14504,47,4,673.26,4,3,3,10,3,Potential Loyalists
14505,17,19,11800.630000000001,5,5,5,15,5,Champions
14506,17,7,2960.25,5,4,5,14,4,Champions
14507,23,11,3201.7400000000002,4,5,5,14,5,Loyal Customers
14508,22,5,822.92,4,4,3,11,4,Loyal Customers
14509,534,1,110.95,1,1,1,3,1,Hibernating
14510,375,3,979.85,2,3,3,8,3,At Risk
14511,11,5,1267.41,5,4,4,13,4,Champions
14512,187,7,1215.97,2,4,4,10,4,At Risk
14513,100,6,770.9100000000001,3,4,3,10,4,Loyal Customers
14514,61,9,4380.04,3,5,5,13,5,Loyal Customers
14515,17,12,3707.06,5,5,5,15,5,Champions
14516,516,1,151.17,1,1,1,3,1,Hibernating
14517,33,2,330.45,4,2,2,8,2,Potential Loyalists
14518,64,1,174.37,3,1,1,5,1,About to Sleep
14519,683,2,203.14,1,2,1,4,2,Hibernating
14520,1,2,270.6,5,2,1,8,2,Potential Loyalists
14521,491,1,199.45000000000002,1,1,1,3,1,Hibernating
14522,24,8,1748.42,4,4,4,12,4,Loyal Customers
14523,108,1,241.09,3,1,1,5,1,About to Sleep
14524,31,13,2909.86,4,5,5,14,5,Loyal Customers
14525,19,17,7997.41,5,5,5,15,5,Champions
14526,389,1,258.65,2,1,1,4,1,Hibernating
14527,2,121,26939.55,5,5,5,15,5,Champions
14528,37,1,364.21999999999997,4,1,2,7,2,Potential Loyalists
14529,60,3,578.61,3,3,2,8,2,About to Sleep
14530,25,16,6024.37,4,5,5,14,5,Loyal Customers
14531,479,1,376.34,1,1,2,4,2,Hibernating
14532,236,11,3833.03,2,5,5,12,5,Can't Lose Them
14533,24,11,3197.87,4,5,5,14,5,Loyal Customers
14534,2,26,5763.51,5,5,5,15,5,Champions
14535,60,9,5880.89,3,5,5,13,5,Loyal Customers
14536,259,1,170.95,2,1,1,4,1,Hibernating
14537,57,2,641.4,4,2,3,9,2,Potential Loyalists
14538,64,5,1370.8400000000001,3,4,4,11,4,Loyal Customers
14539,15,2,537.48,5,2,2,9,2,Potential Loyalists
14540,9,11,3709.64,5,5,5,15,5,Champions
14541,58,14,2491.38,4,5,4,13,4,Loyal Customers
14542,185,1,103.25,3,1,1,5,1,About to Sleep
14543,28,37,12592.06,4,5,5,14,5,Loyal Customers
14544,24,3,2938.53,4,3,5,12,4,Loyal Customers
14545,674,1,349.25,1,1,2,4,2,Hibernating
14546,5,11,5127.19,5,5,5,15,5,Champions
14547,3,8,3953.9500000000003,5,4,5,14,4,Champions
14548,150,9,2541.29,3,5,4,12,4,Loyal Customers
14549,311,4,913.6,2,3,3,8,3,At Risk
14550,10,4,1345.06,5,3,4,12,4,Champions
14551,18,7,878.09,5,4,3,12,4,Champions
14552,151,3,507.93,3,3,2,8,2,About to Sleep
14553,19,9,1793.1,5,5,4,14,4,Champions
14554,10,4,2279.4900000000002,5,3,4,12,4,Champions
14555,57,6,2304.03,4,4,4,12,4,Loyal Customers
14556,596,3,815.69,1,3,3,7,3,At Risk
14558,654,3,655.5,1,3,3,7,3,At Risk
14559,390,1,75.6,2,1,1,4,1,Hibernating
14560,7,43,6060.389999999999,5,5,5,15,5,Champions
14561,75,3,1080.76,3,3,3,9,3,Need Attention
14562,3,26,6425.35,5,5,5,15,5,Champions
14563,509,2,625.42,1,2,3,6,2,Hibernating
14564,434,2,2537.62,1,2,4,7,3,At Risk
14565,95,5,3694.37,3,4,5,12,4,Loyal Customers
14566,110,4,4092.0,3,3,5,11,4,Loyal Customers
14567,56,2,1530.3600000000001,4,2,4,10,3,Potential Loyalists
14568,435,1,909.5,1,1,3,5,2,Hibernating
14569,1,4,597.33,5,3,3,11,3,Potential Loyalists
14570,280,3,512.4,2,3,2,7,2,Hibernating
14571,425,1,160.0,1,1,1,3,1,Hibernating
14572,3,11,5480.53,5,5,5,15,5,Champions
14573,179,12,2115.37,3,5,4,12,4,Loyal Customers
14574,732,1,143.70000000000002,1,1,1,3,1,Hibernating
14575,488,1,420.22,1,1,2,4,2,Hibernating
14576,372,1,35.400000000000006,2,1,1,4,1,Hibernating
14577,12,7,1364.15,5,4,4,13,4,Champions
14578,3,1,168.63,5,1,1,7,1,New Customers
14579,432,1,105.56,1,1,1,3,1,Hibernating
14580,518,1,14.85,1,1,1,3,1,Hibernating
14581,16,2,409.65,5,2,2,9,2,Potential Loyalists
14582,40,1,114.11,4,1,1,6,1,Promising
14583,5,8,1660.29,5,4,4,13,4,Champions
14584,169,8,1738.16,3,4,4,11,4,Loyal Customers
14585,50,5,1143.27,4,4,3,11,4,Loyal Customers
14586,276,1,134.16,2,1,1,4,1,Hibernating
14587,18,9,1580.29,5,5,4,14,4,Champions
14588,578,1,135.39,1,1,1,3,1,Hibernating
14589,371,1,39.75,2,1,1,4,1,Hibernating
14590,424,20,2958.27,1,5,5,11,5,Can't Lose Them
14591,15,4,1320.21,5,3,4,12,4,Champions
14592,35,3,557.94,4,3,2,9,2,Potential Loyalists
14593,21,12,3648.13,4,5,5,14,5,Loyal Customers
14594,7,2,363.33,5,2,2,9,2,Potential Loyalists
14595,19,8,2164.45,5,4,4,13,4,Champions
14596,626,1,222.22,1,1,1,3,1,Hibernating
14597,11,6,2184.63,5,4,4,13,4,Champions
14598,44,1,221.97,4,1,1,6,1,Promising
14599,390,2,457.89,2,2,2,6,2,Hibernating
14600,305,2,865.17,2,2,3,7,2,Hibernating
14601,10,1,213.96,5,1,1,7,1,New Customers
14602,656,1,205.36,1,1,1,3,1,Hibernating
14603,274,1,660.0,2,1,3,6,2,Hibernating
14604,633,1,136.35999999999999,1,1,1,3,1,Hibernating
14605,374,4,920.71,2,3,3,8,3,At Risk
14606,1,183,29263.52,5,5,5,15,5,Champions
14607,15,18,17412.23,5,5,5,15,5,Champions
14608,4,10,3342.94,5,5,5,15,5,Champions
14609,72,10,1486.2,3,5,4,12,4,Loyal Customers
14610,395,2,24.35,2,2,1,5,2,Hibernating
14611,443,2,604.3299999999999,1,2,3,6,2,Hibernating
14612,415,1,877.7,1,1,3,5,2,Hibernating
14613,680,1,76.32000000000001,1,1,1,3,1,Hibernating
14614,386,1,295.13,2,1,2,5,2,Hibernating
14615,394,5,936.76,2,4,3,9,4,At Risk
14616,242,5,527.78,2,4,2,8,3,At Risk
14617,402,2,190.47,2,2,1,5,2,Hibernating
14618,9,7,1327.47,5,4,4,13,4,Champions
14619,245,2,1291.24,2,2,4,8,3,At Risk
14620,205,2,412.78000000000003,2,2,2,6,2,Hibernating
14621,1,8,2998.92,5,4,5,14,4,Champions
14622,184,1,320.58000000000004,3,1,2,6,2,About to Sleep
14623,32,10,1988.65,4,5,4,13,4,Loyal Customers
14624,57,6,814.0699999999999,4,4,3,11,4,Loyal Customers
14625,196,11,4463.9800000000005,2,5,5,12,5,Can't Lose Them
14626,23,11,5395.92,4,5,5,14,5,Loyal Customers
14627,379,1,462.75,2,1,2,5,2,Hibernating
14628,91,5,1998.0,3,4,4,11,4,Loyal Customers
14629,4,2,955.26,5,2,3,10,2,Potential Loyalists
14630,484,1,338.65,1,1,2,4,2,Hibernating
14631,50,6,2025.69,4,4,4,12,4,Loyal Customers
14632,262,1,114.56,2,1,1,4,1,Hibernating
14633,266,1,344.90000000000003,2,1,2,5,2,Hibernating
14634,437,3,2044.54,1,3,4,8,4,At Risk
14635,453,1,215.22,1,1,1,3,1,Hibernating
14636,36,2,609.85,4,2,3,9,2,Potential Loyalists
14637,677,1,106.67999999999999,1,1,1,3,1,Hibernating
14638,50,1,443.6,4,1,2,7,2,Potential Loyalists
